entry_id,Feature_A,Feature_B,Feature_C,Feature_D,Feature_E,Feature_F,Feature_G,Feature_H,Feature_I,Feature_J,Feature_K,Feature_L,Feature_M,Feature_N
entry_1422,4.9,B_4,58665.7,D_1,1.3,F_2,G_2,H_2,I_1,J_1,729.8,0.0,4.0,N_1
entry_1423,2.4,B_3,32953.0,D_5,0.5,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.5,N_5
entry_1424,3.3,B_3,5337.3,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,3.5,N_1
entry_1425,4.7,B_1,8091.4,D_4,1.4,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.7,N_1
entry_1426,1.8,B_3,37664.7,D_2,0.9,F_1,G_3,H_4,I_1,J_1,217.6,0.0,2.5,N_1
entry_1427,3.9,B_3,28678.9,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_1428,3.9,B_6,16323.7,D_6,1.0,F_2,G_9,H_2,I_1,J_1,0.0,0.0,6.5,N_1
entry_1429,3.6,B_2,10502.1,D_6,1.0,F_2,G_2,H_2,I_1,J_1,0.0,0.0,5.5,N_1
entry_1430,2.2,B_3,6185.0,D_2,0.9,F_1,G_5,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_1431,2.0,B_3,22405.9,D_2,0.9,F_1,G_5,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_1432,3.7,B_3,17690.0,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,9.9,N_1
entry_1433,3.0,B_2,11794.4,D_2,0.9,F_2,G_4,H_2,I_1,J_1,0.0,0.0,2.5,N_1
entry_1434,3.8,B_3,17471.7,D_1,1.3,F_2,G_6,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_1435,4.2,B_3,16089.3,D_6,1.0,F_2,G_5,H_3,I_1,J_2,0.0,0.0,2.3,N_1
entry_1436,2.0,B_2,11213.7,D_6,1.0,F_1,G_4,H_6,I_3,J_2,0.0,0.0,2.0,N_6
entry_1437,2.8,B_3,3793.3,D_2,0.9,F_1,G_5,H_1,I_2,J_2,0.0,0.0,4.8,N_1
entry_1438,3.8,B_3,10217.8,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_1439,3.1,B_5,24366.5,D_2,0.9,F_2,G_12,H_2,I_1,J_1,0.0,0.0,4.1,N_1
entry_1440,2.7,B_3,3175.7,D_8,1.1,F_1,G_7,H_4,I_1,J_1,0.0,0.0,3.8,N_1
entry_1441,3.2,B_2,19786.7,D_8,1.1,F_3,G_6,H_5,I_1,J_1,0.0,0.0,5.0,N_1
entry_1442,2.5,B_3,20357.0,D_2,0.9,F_5,G_5,H_5,I_2,J_1,0.0,0.0,4.0,N_1
entry_1443,5.3,B_3,20458.4,D_4,1.4,F_3,G_6,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_1444,2.8,B_3,15002.5,D_3,0.7,F_1,G_7,H_1,I_1,J_1,0.0,0.0,4.0,
entry_1445,5.5,B_3,19050.8,D_6,1.0,F_2,G_8,H_2,I_2,J_1,0.0,0.0,3.5,N_1
entry_1446,2.5,B_3,16703.1,D_13,0.6,F_1,G_10,H_1,I_1,J_2,0.0,0.0,4.0,N_16
entry_1447,6.6,B_2,16768.7,D_2,0.9,F_2,G_9,H_2,I_1,J_1,140.9,0.0,5.0,N_1
entry_1448,2.7,B_3,13489.0,D_1,1.3,F_1,G_11,H_4,I_1,J_1,0.0,0.0,5.0,N_1
entry_1449,4.4,B_6,39847.3,D_6,1.0,F_2,G_6,H_2,I_1,J_1,0.0,0.0,7.0,N_1
entry_1450,3.8,B_2,20015.3,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_1451,3.5,B_3,27057.2,D_1,1.3,F_3,G_4,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_1452,4.6,B_3,18802.7,D_6,1.0,F_1,G_2,H_5,I_1,J_2,0.0,0.0,4.5,N_1
entry_1453,2.9,B_2,16078.6,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,5.5,N_1
entry_1454,6.8,B_2,24117.4,D_9,0.4,F_2,G_2,H_2,I_1,J_1,0.0,0.0,1.6,N_1
entry_1455,3.4,B_3,58107.1,D_2,0.9,F_5,G_1,H_1,I_1,J_1,0.0,0.0,4.8,N_1
entry_1456,4.7,B_2,9320.8,D_2,0.9,F_2,G_5,H_3,I_1,J_2,0.0,0.0,7.5,N_14
entry_1457,2.7,B_3,18363.9,D_2,0.9,F_1,G_8,H_4,I_1,J_1,0.0,0.0,4.0,N_1
entry_1458,3.0,B_3,18037.4,D_2,0.9,F_2,G_2,H_3,I_1,J_2,0.0,0.0,4.0,N_1
entry_1459,4.1,B_3,22194.7,D_6,1.0,F_2,G_7,H_2,I_1,J_1,0.0,0.0,5.6,N_1
entry_1460,2.9,,12515.9,D_6,1.0,F_1,,H_1,I_2,J_1,0.0,0.0,3.6,
entry_1461,4.9,B_3,27743.4,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_1462,5.3,B_3,22576.8,D_8,1.1,F_2,G_7,H_2,I_2,J_1,0.0,0.0,4.0,N_1
entry_1463,7.3,B_1,9626.2,D_2,0.9,F_7,G_1,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_1464,8.3,B_3,19550.7,D_2,0.9,F_7,G_12,H_1,I_1,J_1,0.0,0.0,5.5,N_1
entry_1465,4.0,B_3,22650.5,D_2,0.9,F_2,G_1,H_3,I_1,J_2,0.0,0.0,4.6,N_1
entry_1466,2.0,,21463.5,D_6,1.0,F_1,,H_4,I_1,J_1,0.0,0.0,2.4,N_1
entry_1467,1.9,,22051.7,D_6,1.0,F_1,,H_4,I_1,J_2,0.0,0.0,3.5,N_1
entry_1468,2.2,B_3,19201.7,D_2,0.9,F_1,G_4,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_1469,1.8,B_3,18303.4,D_6,1.0,F_1,G_6,H_4,I_2,J_1,0.0,0.0,3.5,N_1
entry_1470,2.2,B_3,21613.4,D_6,1.0,F_1,G_6,H_4,I_2,J_2,0.0,0.0,4.0,N_1
entry_1471,5.3,B_3,2215.4,D_6,1.0,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_1472,2.4,B_3,5179.9,D_2,0.9,F_2,G_1,H_3,I_2,J_2,0.0,0.0,4.0,N_1
entry_1473,4.2,B_3,25012.1,D_3,0.7,F_2,G_5,H_3,I_1,J_2,0.0,0.0,4.0,N_1
entry_1474,3.0,B_3,25787.4,D_1,1.3,F_1,G_6,H_1,I_1,J_2,0.0,0.0,3.0,N_1
entry_1475,4.2,B_3,3300.2,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.8,N_1
entry_1476,3.1,B_6,4992.3,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_1477,2.4,B_5,13418.1,D_1,1.3,F_1,G_4,H_4,I_1,J_2,0.0,0.0,5.0,N_1
entry_1478,6.3,B_3,15860.9,D_8,1.1,F_7,G_1,H_5,I_1,J_2,0.0,0.0,0.8,N_1
entry_1479,3.1,B_3,11855.1,D_5,0.5,F_3,G_1,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_1480,4.1,B_6,21830.2,D_1,1.3,F_2,G_6,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_1481,4.3,B_3,20914.9,D_2,0.9,F_3,G_5,H_1,I_1,J_2,0.0,0.0,3.5,N_1
entry_1482,2.6,B_3,32485.4,D_1,1.3,F_1,G_4,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_1483,3.8,B_4,24891.9,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,205.1,4.0,N_1
entry_1484,2.4,B_3,16109.2,D_6,1.0,F_2,G_1,H_2,I_1,J_1,729.8,0.0,4.0,N_1
entry_1485,4.6,B_3,18504.1,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,7.5,N_1
entry_1486,6.2,B_3,15990.8,D_6,1.0,F_2,G_1,H_3,I_1,J_2,0.0,0.0,3.8,N_1
entry_1487,2.0,B_3,18715.8,D_6,1.0,F_1,G_1,H_4,I_1,J_2,0.0,0.0,1.5,N_1
entry_1488,5.6,B_3,28202.3,D_11,1.5,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_1489,5.8,B_3,22224.7,D_13,0.6,F_2,G_8,H_2,I_1,J_1,0.0,188.7,4.0,N_1
entry_1490,5.0,B_3,9658.6,D_8,1.1,F_2,G_5,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_1491,3.7,B_1,6022.7,D_1,1.3,F_1,G_1,H_1,I_1,J_1,0.0,0.0,3.8,N_1
entry_1492,5.2,B_3,33881.6,D_6,1.0,F_2,G_2,H_2,I_1,J_1,1502.4,0.0,4.5,N_1
entry_1493,7.4,B_3,21107.5,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_1494,4.9,B_5,19234.9,D_4,1.4,F_1,G_4,H_1,I_1,J_2,465.0,0.0,4.0,N_1
entry_1495,2.6,B_3,18615.1,D_2,0.9,F_5,G_11,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_1496,2.9,B_3,3116.6,D_2,0.9,F_3,G_4,H_1,I_5,J_2,0.0,0.0,3.0,N_11
entry_1497,3.0,B_3,7610.7,D_2,0.9,F_1,G_8,H_1,I_1,J_1,0.0,0.0,4.5,N_1
entry_1498,2.4,B_2,3292.1,D_2,0.9,F_1,G_6,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_1499,4.2,B_3,19171.2,D_1,1.3,F_3,G_6,H_1,I_1,J_1,0.0,159.0,4.0,N_1
entry_1500,3.4,B_3,11798.3,D_2,0.9,F_1,G_1,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_1501,4.2,B_3,15256.8,D_2,0.9,F_7,G_6,H_5,I_4,J_2,0.0,0.0,4.0,N_1
entry_1502,3.1,B_3,20604.6,D_2,0.9,F_3,G_10,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_1503,4.1,B_2,20934.4,D_2,0.9,F_2,G_6,H_6,I_1,J_2,0.0,0.0,4.0,N_2
entry_1504,4.7,B_3,19905.8,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_1505,3.3,B_3,17671.1,D_1,1.3,F_2,G_9,H_2,I_1,J_1,0.0,0.0,4.0,N_9
entry_1506,2.7,B_5,11354.5,D_1,1.3,F_1,G_4,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_1507,4.0,B_2,16231.2,D_2,0.9,F_2,G_7,H_2,I_3,J_1,0.0,0.0,6.6,N_6
entry_1508,3.4,B_3,42498.8,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_1509,4.7,B_3,27536.1,D_7,1.2,F_7,G_5,H_4,I_1,J_2,0.0,0.0,3.5,N_1
entry_1510,5.6,B_1,5426.0,D_10,1.6,F_2,G_4,H_1,I_3,J_1,288.5,0.0,4.0,N_28
entry_1511,6.8,B_2,19701.5,D_2,0.9,F_2,G_9,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_1512,5.6,B_3,10827.6,D_1,1.3,F_7,G_5,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_1513,5.1,B_5,11450.8,D_5,0.5,F_5,G_5,H_6,I_1,J_2,0.0,0.0,4.0,N_1
entry_1514,2.0,B_3,27976.3,D_3,0.7,F_1,G_7,H_1,I_2,J_1,0.0,0.0,2.5,N_1
entry_1515,5.0,B_3,17005.0,D_9,0.4,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_1516,3.9,B_3,32442.0,D_14,0.2,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.5,N_5
entry_1517,2.8,B_3,29942.2,D_9,0.4,F_2,G_3,H_2,I_1,J_1,0.0,0.0,4.0,N_5
entry_1518,2.7,B_4,10518.9,D_2,0.9,F_3,G_1,H_1,I_1,J_1,486.5,0.0,5.0,N_1
entry_1519,6.0,B_5,9835.0,D_6,1.0,F_2,G_5,H_2,I_3,J_1,0.0,0.0,6.0,N_13
entry_1520,3.3,B_3,20404.2,D_6,1.0,F_1,G_8,H_1,I_1,J_1,0.0,0.0,5.5,N_1
entry_1521,5.6,B_1,15345.1,D_6,1.0,F_3,G_1,H_1,I_1,J_2,0.0,0.0,3.5,N_1
entry_1522,3.5,B_3,6350.9,D_8,1.1,F_2,G_7,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_1523,6.7,B_3,3501.5,D_4,1.4,F_1,G_4,H_1,I_1,J_1,0.0,0.0,9.9,N_1
entry_1524,2.0,B_2,18601.4,D_6,1.0,F_1,G_1,H_4,I_1,J_2,0.0,0.0,1.2,N_11
entry_1525,2.6,B_3,15496.6,D_6,1.0,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_7
entry_1526,2.4,B_1,14725.3,D_6,1.0,F_1,G_11,H_1,I_1,J_1,0.0,0.0,5.0,N_1
entry_1527,2.9,B_3,16073.1,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_1528,6.3,B_3,5034.9,D_2,0.9,F_7,G_5,H_1,I_1,J_2,0.0,0.0,3.4,N_1
entry_1529,5.3,B_3,9062.4,D_3,0.7,F_2,G_7,H_2,I_2,J_1,0.0,0.0,4.0,N_1
entry_1530,6.4,B_1,26454.4,D_4,1.4,F_2,G_4,H_3,I_1,J_2,0.0,0.0,0.5,N_1
entry_1531,4.9,B_3,26823.4,D_9,0.4,F_2,G_3,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_1532,2.8,B_3,9226.2,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_1533,3.2,B_3,31266.7,D_1,1.3,F_2,G_4,H_2,I_1,J_1,1502.4,0.0,5.0,N_1
entry_1534,2.8,B_3,44162.0,D_1,1.3,F_1,G_5,H_1,I_1,J_1,0.0,0.0,4.3,N_5
entry_1535,3.2,B_3,19498.1,D_2,0.9,F_2,G_11,H_3,I_1,J_2,0.0,0.0,3.6,N_1
entry_1536,4.1,B_2,21454.1,D_2,0.9,F_3,G_8,H_1,I_1,J_1,0.0,159.0,4.0,N_1
entry_1537,2.2,B_3,23980.6,D_8,1.1,F_1,G_5,H_6,I_1,J_2,0.0,0.0,4.0,N_5
entry_1538,2.7,,33013.2,D_2,0.9,F_1,,H_1,I_1,J_2,0.0,0.0,2.5,N_1
entry_1539,4.7,B_3,18833.0,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,0.0,2.5,N_1
entry_1540,3.1,B_3,16359.4,D_2,0.9,F_1,G_6,H_1,I_1,J_2,0.0,0.0,4.5,N_1
entry_1541,3.1,B_3,26965.4,D_1,1.3,F_1,G_6,H_1,I_1,J_1,0.0,0.0,4.8,N_1
entry_1542,1.8,B_3,20087.6,D_3,0.7,F_1,G_8,H_4,I_1,J_1,0.0,0.0,1.6,N_1
entry_1543,2.8,B_3,30956.6,D_2,0.9,F_1,G_1,H_5,I_1,J_2,0.0,0.0,2.0,N_1
entry_1544,5.8,B_6,13045.4,D_6,1.0,F_2,G_2,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_1545,2.7,B_3,10675.8,D_2,0.9,F_3,G_1,H_5,I_1,J_2,0.0,0.0,4.5,N_1
entry_1546,4.2,B_1,12609.4,D_2,0.9,F_5,G_1,H_5,I_1,J_1,0.0,0.0,3.9,N_1
entry_1547,2.0,B_3,14076.4,D_6,1.0,F_1,G_5,H_4,I_1,J_2,0.0,0.0,2.0,N_1
entry_1548,4.4,B_6,38349.3,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_1549,6.1,B_6,8440.9,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,3.5,N_1
entry_1550,3.5,B_3,16867.5,D_2,0.9,F_5,G_8,H_4,I_1,J_1,0.0,0.0,5.0,N_1
entry_1551,2.4,B_3,6722.2,D_1,1.3,F_1,G_10,H_1,I_3,J_1,0.0,0.0,4.5,N_28
entry_1552,2.7,B_2,20840.6,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_1553,3.8,B_2,5362.8,D_8,1.1,F_3,G_2,H_5,I_1,J_1,0.0,0.0,3.5,N_1
entry_1554,4.7,B_3,16938.8,D_3,0.7,F_3,G_5,H_5,I_1,J_2,0.0,0.0,1.5,N_1
entry_1555,3.0,B_6,11757.0,D_2,0.9,F_3,G_5,H_1,I_1,J_2,0.0,0.0,6.0,N_1
entry_1556,5.3,B_3,3146.0,D_2,0.9,F_3,G_4,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_1557,5.0,B_3,10010.9,D_1,1.3,F_3,G_2,H_5,I_1,J_1,0.0,0.0,4.5,N_1
entry_1558,2.2,B_3,12682.2,D_1,1.3,F_1,G_1,H_4,I_1,J_2,0.0,0.0,6.0,N_1
entry_1559,3.1,B_3,33474.4,D_2,0.9,F_5,G_8,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_1560,4.5,B_3,20542.4,D_1,1.3,F_1,G_4,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_1561,8.1,B_2,13701.8,D_2,0.9,F_7,G_1,H_1,I_1,J_2,0.0,0.0,2.0,N_1
entry_1562,4.9,B_5,3402.1,D_1,1.3,F_1,G_4,H_4,I_1,J_2,0.0,0.0,5.0,N_1
entry_1563,4.9,B_5,19489.5,D_6,1.0,F_2,G_3,H_2,I_1,J_1,729.8,0.0,4.0,N_1
entry_1564,5.8,B_3,24105.6,D_6,1.0,F_3,G_1,H_5,I_1,J_2,0.0,0.0,4.6,N_1
entry_1565,3.3,B_5,34245.8,D_7,1.2,F_3,G_12,H_1,I_1,J_1,0.0,0.0,5.6,N_1
entry_1566,2.5,B_3,3454.1,D_8,1.1,F_1,G_4,H_1,I_1,J_2,0.0,0.0,3.6,N_10
entry_1567,4.4,B_3,18098.5,D_1,1.3,F_2,G_4,H_2,I_1,J_1,0.0,0.0,5.0,
entry_1568,4.7,B_3,16918.0,D_4,1.4,F_1,G_4,H_1,I_1,J_2,0.0,0.0,3.5,N_1
entry_1569,2.9,B_3,41972.1,D_2,0.9,F_1,G_5,H_5,I_2,J_2,0.0,0.0,4.0,N_29
entry_1570,4.8,B_3,16064.7,D_6,1.0,F_1,G_2,H_1,I_1,J_2,0.0,0.0,4.0,N_39
entry_1571,5.4,B_3,25733.7,D_6,1.0,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_1572,1.9,B_3,13043.1,D_12,0.3,F_1,G_9,H_1,I_1,J_1,0.0,0.0,3.6,N_5
entry_1573,2.5,B_5,9073.0,D_1,1.3,F_2,G_4,H_2,I_1,J_1,0.0,197.7,4.0,N_1
entry_1574,9.0,B_3,17549.1,D_2,0.9,F_2,G_7,H_2,I_1,J_1,938.6,0.0,5.0,N_19
entry_1575,2.1,,18988.8,D_7,1.2,F_1,,H_1,I_1,J_1,0.0,0.0,5.5,N_1
entry_1576,2.4,B_3,18440.0,D_2,0.9,F_1,G_8,H_4,I_3,J_1,0.0,0.0,3.0,
entry_1577,2.7,B_3,19459.0,D_7,1.2,F_2,G_1,H_3,I_2,J_2,0.0,0.0,2.5,N_1
entry_1578,3.5,B_3,41139.5,D_6,1.0,F_2,G_2,H_2,I_1,J_1,0.0,0.0,3.6,N_1
entry_1579,6.7,B_3,27998.0,D_6,1.0,F_2,G_8,H_2,I_1,J_1,1060.5,0.0,1.0,N_1
entry_1580,4.0,B_3,11949.3,D_6,1.0,F_1,G_2,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_1581,3.3,B_3,22728.2,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_1582,3.0,B_3,19818.3,D_8,1.1,F_1,G_4,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_1583,5.8,B_2,16569.5,D_2,0.9,F_3,G_2,H_1,I_1,J_1,0.0,0.0,7.0,N_1
entry_1584,2.0,B_3,12060.1,D_2,0.9,F_1,G_8,H_4,I_2,J_1,0.0,0.0,4.0,N_1
entry_1585,6.5,B_3,19321.6,D_2,0.9,F_2,G_6,H_2,I_1,J_1,938.6,0.0,4.0,N_1
entry_1586,6.5,B_7,2701.2,D_9,0.4,F_7,G_9,H_5,I_1,J_2,0.0,0.0,5.0,N_1
entry_1587,4.7,B_2,8473.5,D_4,1.4,F_2,G_4,H_3,I_1,J_2,0.0,0.0,2.0,N_1
entry_1588,2.4,B_3,8674.5,D_1,1.3,F_2,G_4,H_6,I_3,J_2,0.0,0.0,4.0,N_13
entry_1589,6.5,B_3,16904.7,D_2,0.9,F_1,G_10,H_1,I_1,J_1,0.0,0.0,1.0,N_1
entry_1590,3.5,B_3,22819.0,D_2,0.9,F_2,G_8,H_2,I_2,J_1,0.0,0.0,4.0,N_1
entry_1591,4.7,B_3,16167.6,D_3,0.7,F_1,G_8,H_1,I_2,J_1,0.0,0.0,4.0,N_1
entry_1592,4.8,B_3,14504.1,D_2,0.9,F_1,G_10,H_6,I_1,J_1,0.0,0.0,4.0,N_24
entry_1593,4.9,B_3,16685.7,D_5,0.5,F_3,G_3,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_1594,3.2,B_5,25500.4,D_6,1.0,F_1,G_7,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_1595,3.6,B_1,9646.8,D_4,1.4,F_1,G_4,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_1596,5.0,B_1,15921.9,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_10
entry_1597,4.0,B_3,17451.5,D_2,0.9,F_4,G_5,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_1598,1.9,B_3,34962.0,D_13,0.6,F_1,G_10,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_1599,5.3,B_3,18864.4,D_15,0.1,F_2,G_5,H_2,I_1,J_1,0.0,0.0,4.0,N_5
entry_1600,1.8,B_2,37924.2,D_6,1.0,F_1,G_2,H_1,I_1,J_2,0.0,0.0,5.0,N_1
entry_1601,4.8,B_3,24689.1,D_6,1.0,F_7,G_6,H_5,I_1,J_1,0.0,0.0,5.0,N_1
entry_1602,2.2,,12057.2,D_6,1.0,F_1,,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_1603,3.1,B_3,20865.7,D_6,1.0,F_3,G_1,H_5,I_1,J_2,0.0,0.0,4.0,N_1
entry_1604,4.1,B_4,13076.0,D_1,1.3,F_2,G_11,H_2,I_1,J_1,0.0,0.0,2.4,N_1
entry_1605,6.2,B_3,17435.5,D_2,0.9,F_7,G_5,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_1606,4.8,B_3,30479.1,D_6,1.0,F_7,G_1,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_1607,3.1,B_3,4248.5,D_2,0.9,F_2,G_10,H_2,I_1,J_1,0.0,0.0,5.5,N_1
entry_1608,6.1,B_3,12884.8,D_2,0.9,F_2,G_10,H_2,I_1,J_1,347.1,0.0,4.0,N_1
entry_1609,2.9,B_3,18501.9,D_16,0.8,F_1,G_5,H_1,I_5,J_1,0.0,0.0,4.0,N_1
entry_1610,2.4,B_3,16109.2,D_1,1.3,F_1,G_2,H_4,I_1,J_1,0.0,0.0,4.0,N_1
entry_1611,2.7,B_3,18166.7,D_2,0.9,F_2,G_10,H_2,I_1,J_1,501.3,0.0,4.6,N_10
entry_1612,3.1,B_3,7379.6,D_6,1.0,F_7,G_2,H_5,I_1,J_2,0.0,0.0,3.0,N_1
entry_1613,6.1,B_3,16612.4,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_1614,5.1,B_3,3557.6,D_2,0.9,F_3,G_7,H_1,I_1,J_1,0.0,0.0,3.8,N_1
entry_1615,2.4,B_3,3361.6,D_2,0.9,F_1,G_5,H_5,I_1,J_2,0.0,0.0,3.5,N_1
entry_1616,5.1,B_3,30514.7,D_1,1.3,F_1,G_4,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_1617,6.5,B_3,19445.6,D_1,1.3,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_9
entry_1618,2.7,B_3,12606.0,D_2,0.9,F_1,G_2,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_1619,4.5,B_4,16241.0,D_6,1.0,F_7,G_11,H_1,I_1,J_2,0.0,0.0,4.5,N_1
entry_1620,5.0,,34601.4,D_9,0.4,F_5,,H_4,I_1,J_2,0.0,0.0,2.0,N_1
entry_1621,2.9,B_6,19045.0,D_2,0.9,F_2,G_6,H_2,I_3,J_1,0.0,0.0,4.0,N_11
entry_1622,2.0,B_3,19926.8,D_6,1.0,F_1,G_5,H_4,I_1,J_2,0.0,0.0,2.0,N_1
entry_1623,4.1,B_2,12609.4,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,3.8,N_1
entry_1624,5.7,B_3,24519.3,D_4,1.4,F_2,G_2,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_1625,2.9,B_3,39186.7,D_8,1.1,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_1626,4.0,B_2,28470.6,D_11,1.5,F_2,G_4,H_2,I_4,J_1,0.0,197.7,6.0,N_1
entry_1627,4.9,B_2,35597.8,D_11,1.5,F_2,G_4,H_2,I_1,J_1,9999.9,0.0,3.5,N_1
entry_1628,2.2,B_3,28798.8,D_6,1.0,F_1,G_6,H_1,I_1,J_1,0.0,0.0,2.0,N_1
entry_1629,4.2,B_5,11125.2,D_4,1.4,F_2,G_2,H_2,I_1,J_1,0.0,197.7,4.0,N_1
entry_1630,7.3,B_3,19936.2,D_2,0.9,F_2,G_5,H_2,I_1,J_1,0.0,0.0,3.0,N_1
entry_1631,6.4,,16834.0,D_2,0.9,F_2,,H_2,I_1,J_1,0.0,0.0,4.0,
entry_1632,1.7,B_3,36561.3,D_13,0.6,F_1,G_5,H_4,I_1,J_1,0.0,0.0,1.0,N_10
entry_1633,4.0,B_3,14543.9,D_12,0.3,F_2,G_5,H_2,I_5,J_1,406.4,0.0,4.0,N_5
entry_1634,6.5,B_6,33831.6,D_6,1.0,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_1635,1.9,B_3,21703.9,D_6,1.0,F_1,G_1,H_4,I_1,J_1,0.0,0.0,2.8,N_1
entry_1636,2.3,B_3,23589.4,D_3,0.7,F_2,G_2,H_2,I_1,J_1,0.0,0.0,5.5,N_1
entry_1637,3.3,B_4,12970.7,D_6,1.0,F_1,G_2,H_1,I_1,J_1,0.0,0.0,5.0,N_1
entry_1638,5.7,B_3,23694.4,D_2,0.9,F_2,G_10,H_2,I_2,J_1,0.0,0.0,4.0,N_1
entry_1639,4.0,B_3,3221.4,D_7,1.2,F_2,G_1,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_1640,3.7,B_3,11255.4,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_1641,2.4,B_3,19014.3,D_1,1.3,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_1642,6.5,B_3,14981.1,D_2,0.9,F_3,G_1,H_5,I_1,J_2,0.0,220.6,5.9,N_10
